gene	mean_log2ND	std_log2ND	median_log2ND	R-181108-995555-BLD-101100_BC_E18111102-16-DNA_F1811112948-6_L181111-00002-A4_20181113-C11_panel12_P181114419-3_sample20181114-A3-A00168-log2_ND	R-RZ	R-CopyRatio
PTCH1	-0.13887381	0.06173049	-0.13849936	0.17908961	5.1508326	0.26190956
PTCH1	0.50595265	0.062874554	0.49569863	0.034738071	-7.4945196	-0.51663996
PTCH1	0.071126672	0.099222711	0.079468681	0.23590105	1.6606519	0.10075297
PTCH1	0.31934772	0.11921738	0.33200729	1.1247232	6.7555205	0.73703648
PTCH1	0.44196237	0.074810163	0.42065316	0.54201594	1.3374328	0.06568337
PTCH1	-0.24327434	0.065295022	-0.25931724	0.016924789	3.9849765	0.22056262
PTCH1	0.027230835	0.07693609	0.015666537	0.25735232	2.9910733	0.18600638
PTCH1	-0.36094908	0.33038749	-0.41538582	-0.46971676	-0.32921246	-0.11001034
PTCH1	0.3730482	0.17612933	0.39825927	0.36204288	-0.062484336	-0.0918958
PTCH1	-0.53902346	0.068789851	-0.53939298	-0.32067785	3.1740963	0.16303573
PTCH1	-0.60074349	0.21906555	-0.64244932	-0.6294161	-0.13088598	-0.042646185
PTCH1	1.063287	0.099981797	1.0595916	1.3353712	2.721337	0.22010016
PTCH1	0.64229452	0.12101766	0.64947276	1.1479318	4.1782107	0.44277963
NR4A3_fus	-0.18523603	0.50688838	-0.272128	-0.31605472	-0.25808184	-0.099606124
NR4A3_fus	0.66311415	0.1595247	0.65446059	1.7067915	6.5424184	0.99665149
NR4A3_fus	-0.0074264994	0.42197361	-0.089302959	-0.1499816	-0.33782942	-0.11635805
rs10981694	0.82720627	0.33068175	0.90324406	0.942632	0.34905383	-0.016291464
rs10981694	0.55251499	0.25500887	0.60408352	1.0879015	2.0994818	0.42813854
rs7851395	0.85602887	0.13881135	0.86097776	1.4800264	4.4952917	0.56336922
STRBP	-0.2833555	0.36918073	-0.28684955	0.36553422	1.7576479	0.59670436
rs430397	-0.5679105	0.087983682	-0.57900278	0.20609554	8.7971544	0.72941891
MAPKAP1	-2.6789109	0.32787739	-2.5925518	-3.063537	-1.1730791	-0.52666461
ABL1	-0.1604168	0.05835663	-0.15822895	-0.31427007	-2.6364317	-0.21172052
ABL1	-0.27575722	0.10716465	-0.26746198	0.34110837	5.7562414	0.55289095
ABL1	0.14788071	0.054016103	0.14370759	-0.036164967	-3.4072372	-0.23555196
ABL1	-0.21099697	0.18187929	-0.24370485	-0.41798261	-1.1380385	-0.22995717
ABL1	0.12565837	0.14274274	0.098687794	-0.04713334	-1.2105114	-0.20150054
ABL1	-0.37180207	0.10466488	-0.36981033	-0.086382737	2.7269829	0.22774819
ABL1	0.031526267	0.092672106	0.017724383	0.18881867	1.6973004	0.11541488
ABL1	0.35354653	0.092219056	0.34857906	0.51729047	1.7755976	0.113032
ABL1	-0.12668003	0.088005997	-0.13977864	-0.04317714	0.94883181	0.040922094
ABL1	0.02559977	0.089762494	0.047038059	0.055494878	0.33304677	-0.047222587
ABL1	-0.22423373	0.040505404	-0.2194175	-0.18196975	1.0434158	-0.018231657
ABL1	-0.35891507	0.59722538	-0.47711739	-0.5416118	-0.30590918	-0.12017381
TSC1	0.24258526	0.23551763	0.20302238	-0.049153202	-1.2387118	-0.30785499
TSC1	0.63993335	0.049524277	0.6449731	0.56975926	-1.4169635	-0.13089325
TSC1	0.85101379	0.080258889	0.84694681	1.0363976	2.3098232	0.13377141
TSC1	0.62425168	0.075372004	0.63096563	0.68661201	0.82736724	-3.3028944e-05
TSC1	0.091777895	0.04844784	0.089017445	0.028669022	-1.3026148	-0.11602783
TSC1	0.021539813	0.046578519	0.021999667	0.16543571	3.0893188	0.087756637
TSC1	0.14032058	0.096397398	0.12916163	0.24185583	1.0532986	0.057014791
TSC1	-0.15393416	0.075467248	-0.16535253	-0.37120419	-2.8789976	-0.26153106
TSC1	-0.50570426	0.094999516	-0.48528846	-0.11696698	4.0919923	0.31264208
TSC1	0.19602581	0.35601033	0.13431694	0.034701033	-0.45314634	-0.15529531
TSC1	-0.35919464	0.12515699	-0.35350241	-0.1095431	1.9947072	0.18827991
TSC1	-0.03625898	0.086632125	-0.023867049	-0.13241728	-1.1099612	-0.16422964
TSC1	0.52869356	0.050582069	0.53598194	-1.0033503	-30.288279	-1.5950116
TSC1	-0.32521404	0.05366448	-0.32534149	-0.30709789	0.33758176	-0.037435807
TSC1	-0.61795477	0.055962231	-0.6223067	-0.77447411	-2.7968746	-0.20784682
TSC1	-0.43000556	0.063274794	-0.42495505	-0.50605515	-1.2018939	-0.1367795
TSC1	-0.29115773	0.09230506	-0.2968446	0.27914739	6.1784817	0.52031258
TSC1	-0.21719491	0.083032105	-0.22944677	-0.21251651	0.056344508	-0.038749143
TSC1	-0.51140047	0.067656767	-0.51831719	-0.28591322	3.3328115	0.17672457
TSC1	-0.43735934	0.060242685	-0.42464561	-0.36297623	1.2347244	0.0059899748
TSC1	-0.18309779	0.090909798	-0.16361849	-0.058057278	1.3754349	0.049881806
TSC1	0.09897868	0.091163804	0.09151928	0.018513168	-0.88264759	-0.12868552
NOTCH1	0.11387662	0.57101952	0.00040373003	-0.24520955	-0.62885095	-0.30129269
NOTCH1	0.45453161	0.095513373	0.47968782	0.78196181	3.4281084	0.24659458
NOTCH1	0.094940095	0.075747934	0.10110088	0.31338961	2.8839006	0.15660932
NOTCH1	0.036792791	0.20259641	0.0076911406	0.17059773	0.66045068	0.10722718
NOTCH1	0.26551925	0.064363559	0.26214293	0.35195466	1.3429247	0.034132326
NOTCH1	0.82270607	0.093301701	0.83076234	0.8180443	-0.049964507	-0.068397449
NOTCH1	-0.66192648	0.12453499	-0.67042145	-0.52971204	1.061665	0.085030002
NOTCH1	-0.35696241	0.076785988	-0.36420291	-0.28498238	0.93741107	0.023541129
NOTCH1	-0.43809463	0.30385018	-0.48413291	-0.33774329	0.33026586	0.090710217
NOTCH1	-0.34259789	0.36749355	-0.41639874	-0.55911145	-0.58916288	-0.19839212
NOTCH1	0.04052521	0.060551749	0.038069739	0.38751609	5.7304848	0.29376694
NOTCH1	-0.23050588	0.16769571	-0.2506812	-0.092676137	0.82190381	0.10232566
NOTCH1	0.31390818	0.2876074	0.35933309	-0.0047587932	-1.107993	-0.41977129
NOTCH1	-0.17225301	0.13340621	-0.16486102	-0.13881806	0.25062512	-0.029636449
NOTCH1	0.021371913	0.10312512	0.022048176	0.22885448	2.0119498	0.1511269
NOTCH1	0.12033344	0.064768424	0.1273739	0.12663283	0.097260167	-0.056420478
NOTCH1	-0.68193524	0.085367077	-0.68871382	-0.57047467	1.3056623	0.062559745
NOTCH1	-0.020237208	0.11976819	-0.012224314	0.18647277	1.7259172	0.14301768
NOTCH1	0.061408096	0.068563908	0.076720983	0.27667481	3.1396506	0.14427442
NOTCH1	-0.06065551	0.054377404	-0.052462793	-0.2809839	-4.0518373	-0.28420051
NOTCH1	-0.56816226	0.04848526	-0.56603009	-0.33945435	4.7170606	0.17089633
NOTCH1	-0.1542002	0.091687676	-0.14637207	0.27206159	4.649063	0.36275425
NOTCH1	0.17007288	0.10590939	0.15456014	0.086685926	-0.78734241	-0.12355362
NOTCH1	0.22892449	0.078912208	0.22396927	0.55807399	4.1710846	0.27842531
NOTCH1	0.3130274	0.13653494	0.30807227	0.67853483	2.6770249	0.31478316
NOTCH1	-0.35245075	0.1072125	-0.33909812	-0.0098807737	3.1952429	0.27353794
NOTCH1	-0.25169497	0.077810815	-0.23940556	-0.21328677	0.49361007	-0.029560614
NOTCH1	-0.19038043	0.11990295	-0.19991872	-0.039148666	1.2612848	0.10509065
NOTCH1	-0.075192263	0.086480531	-0.062036979	0.22557561	3.4778681	0.23193319
NOTCH1	-0.10667675	0.13473644	-0.1128218	0.33756075	3.2970851	0.39470315
NOTCH1	0.2531635	0.079599385	0.26664708	0.71120405	5.7543227	0.38887756
NOTCH1	-0.10541009	0.23700127	-0.15035814	-0.55928848	-1.9150884	-0.46460975
NOTCH1	0.0027000811	0.19247526	-0.022056946	-0.32592715	-1.7073739	-0.35954961
NOTCH1	-0.70630168	0.095260736	-0.7031726	-0.63464649	0.75220063	0.0128467
NOTCH1	-1.3817604	0.09870882	-1.379757	-1.946074	-5.7169521	-0.6219964
GATA3	-0.036050499	0.10525424	-0.052460512	0.29548736	3.1498765	0.29226847
GATA3	0.52819611	0.34919708	0.46764492	0.054215238	-1.3573449	-0.46910909
GATA3	0.034510861	0.060029521	0.029414221	0.22642218	3.1969491	0.14132856
GATA3	0.0072429443	0.065844937	0.00839603	0.35485476	5.2792489	0.29077932
GATA3	0.51600689	0.2008737	0.47846823	0.3247468	-0.95214104	-0.20940084
UPF2	-0.59633279	0.3748787	-0.58916437	0.35800108	2.5457138	0.89148604
KIF5B_fus	0.1456019	0.42199281	0.050682433	0.62851764	1.1443696	0.5221558
RET	-1.2041085	0.30006716	-1.143761	-1.0414858	0.5419542	0.046595753
RET	-1.4846947	0.25298265	-1.4384673	-1.0386028	1.7633299	0.34418505
RET	0.20026007	0.25091224	0.16582346	-0.067651684	-1.0677508	-0.28915455
RET	0.21706649	0.19073058	0.18440459	0.26993246	0.27717617	0.029848465
RET	0.0033384033	0.16954001	-0.017844006	0.28683039	1.6721244	0.24899499
RET	-0.59056403	0.075717944	-0.60159268	-0.4658583	1.6469772	0.080054973
RET	-0.19006007	0.087559081	-0.19795411	0.040913193	2.6379133	0.1831879
RET	0.0021853536	0.49445596	-0.081195287	-0.16760207	-0.3433823	-0.14208619
RET	-0.29268627	0.47504911	-0.3817493	-0.69561757	-0.84818873	-0.36954768
RET	0.8769189	0.58216598	0.7708333	0.47952002	-0.68262126	-0.34699268
RET	-0.22024257	0.053758362	-0.22233985	-0.25456879	-0.63852799	-0.087908345
RET	-0.23829934	0.14515271	-0.26719565	-0.33458081	-0.66331153	-0.12306456
RET	-0.091319981	0.056549761	-0.088915464	-0.063509235	0.49179246	-0.030273177
RET	0.28989977	0.10509537	0.28440065	0.34943742	0.56651071	0.0093573665
RET	0.095352644	0.043226304	0.095614476	0.088933809	-0.14849372	-0.062360073
RET	-0.60266766	0.11777049	-0.57922883	-0.55984582	0.36360413	-0.0362964
RET	0.20745987	0.46984654	0.12493141	-0.1881965	-0.84209701	-0.36880731
RET	-0.033742269	0.092136497	-0.03915005	0.68323401	7.7816751	0.66670466
PTEN	-0.10617899	0.048230174	-0.11330629	0.27993337	8.0056182	0.33756025
PTEN	-0.030345087	0.13831113	-0.0062393041	-1.0092949	-7.0778818	-1.058735
PTEN	0.12834194	0.13560522	0.14737278	-1.7276321	-13.686597	-1.9306843
PTEN	0.076989932	0.15962364	0.12135957	-1.802935	-11.777234	-1.979974
PTEN	0.19431044	0.17611861	0.17689591	-0.60754233	-4.5529133	-0.84011764
PTEN	0.7108573	0.36585197	0.64116986	-0.014557874	-1.9828106	-0.71140714
PTEN	0.79909461	0.34311421	0.73366068	0.42665297	-1.0854742	-0.36268711
PTEN	1.1670449	0.57757987	1.050995	1.2254403	0.10110364	0.11876592
PTEN	0.5927374	0.59675207	0.47836895	0.82945363	0.39667434	0.29540528
PTEN	1.1462968	0.32763615	1.1769307	1.6895859	1.6582086	0.45697579
PTEN	0.88016472	0.29347889	0.82090749	0.88600918	0.019914406	0.0094222818
PTEN	0.20640907	0.075686469	0.19467558	-0.2172955	-5.5981548	-0.46765049
PTEN	0.58510246	0.59827051	0.47605394	0.42763085	-0.26321139	-0.1041025
PTEN	0.8823727	0.39141298	0.95200678	0.20953168	-1.7190054	-0.7981545
PTEN	0.73172611	0.20389448	0.77729483	0.068154483	-3.2544855	-0.76481975
PTEN	0.40628549	0.16715546	0.439663	0.6822129	1.6507233	0.18687049
PTEN	0.18503433	0.086872875	0.17357121	-0.25306433	-5.0429856	-0.48231494
PTEN	0.83892066	0.32587275	0.91759509	-0.80721706	-5.051474	-1.7804916
PTEN	0.760387	0.36415422	0.85794184	-1.1804327	-5.3296641	-2.0940539
PTEN	0.46599593	0.43660232	0.38977558	0.2689614	-0.45129062	-0.17649359
PTEN	0.42812274	0.17806773	0.39942988	0.32084802	-0.60243773	-0.13426126
PTEN	-0.13669034	0.48720159	-0.21659278	-0.05653089	0.16453035	0.10438248
PTEN	0.29239976	0.1899861	0.32505941	0.79327997	2.6364045	0.41254115
PTEN	0.069363296	0.43652163	-0.0036244436	0.066242165	-0.0071500039	0.014187202
PTEN	0.056966937	0.12404885	0.03084903	0.4973894	3.5503954	0.41086097
PTEN	0.14135049	0.15330057	0.10883325	-0.010298274	-0.98922505	-0.17481093
PTEN	0.82482698	0.20367255	0.78859196	1.4501999	3.0704822	0.60592856
PTEN	0.46358881	0.47134852	0.38333348	0.51637772	0.1119955	0.077364837
PTEN	0.86679929	0.17739884	0.82693503	1.7274684	4.8516052	0.84485399
PTEN	1.2914269	0.20518914	1.3204789	1.8684218	2.8120146	0.49226345
PTEN	0.60792135	0.51983463	0.50233998	1.1550273	1.0524615	0.59700791
PTEN	0.093331679	0.054104788	0.10422691	-0.16855518	-4.8403638	-0.32846149
PTEN	0.35982115	0.40318232	0.2767111	0.62713475	0.66300922	0.29474424
PTEN	1.1769978	0.12417373	1.1732901	0.49421808	-5.4985843	-0.73475143
PTEN	1.4022538	0.20058261	1.3627955	1.7277493	1.6227504	0.30927441
PTEN	0.53919388	0.16266955	0.53699762	0.77460817	1.4471933	0.18193114
PTEN	1.1918168	0.13864827	1.1947986	0.20075934	-7.1479973	-1.0497187
PTEN	0.29935658	0.52611153	0.19330926	0.15285289	-0.27846508	-0.096135777
PTEN	1.0412961	0.23706873	0.99409152	2.3668123	5.5912741	1.3170414
PTEN	0.16711706	0.25268272	0.11415997	0.31911057	0.60151921	0.14927119
FAS	0.29917576	0.13482641	0.30585852	0.29189713	-0.053985227	-0.0696408
FAS	-0.17472732	0.061868221	-0.18062345	-0.17028143	0.071860598	-0.045337389
FAS	-0.39388678	0.075488185	-0.37662259	-0.37130383	0.29915868	-0.05036065
FAS	0.29943289	0.054893932	0.30135412	1.1306227	15.141744	0.7735892
FAS	0.4974758	0.11635377	0.50510467	1.0308808	4.5843383	0.47009677
FAS	1.1172691	0.10758719	1.1257571	1.5297632	3.8340449	0.34832671
FAS	-0.480627	0.11345302	-0.46786863	-0.67584583	-1.7207019	-0.2636566
FAS	1.079402	0.14585998	1.1170488	0.0023050561	-7.3844583	-1.1704231
FAS	-0.53231595	0.21169199	-0.57335412	-0.60567995	-0.34656009	-0.088005231
PDE6C	-0.97803745	0.37622984	-0.95527431	0.30451426	3.408958	1.2041092
rs4244285	0.38881284	0.14436122	0.43798499	0.16785262	-1.5306065	-0.32581178
rs1934951	-0.2805919	0.14212746	-0.24953348	-0.21862209	0.43601577	-0.024768012
rs11572080	-0.12364478	0.31761619	-0.066296683	-0.23168318	-0.34015393	-0.2210659
rs2784917	-0.58288171	0.15416472	-0.57755806	-0.82074463	-1.5429141	-0.29886597
rs12762549	-0.0194595	0.1406229	-0.017278229	0.48522494	3.5889207	0.44682377
SUFU	0.24013251	0.085866211	0.24222533	0.31645436	0.88884615	0.018549625
SUFU	0.23436456	0.043103154	0.2354438	0.2834895	1.1397064	-0.0076337069
SUFU	0.07148229	0.048651472	0.074576259	0.14672815	1.5466307	0.016472486
SUFU	-0.26391692	0.11925969	-0.24878698	-0.48353943	-1.8415486	-0.29043186
SUFU	-0.28579361	0.057095744	-0.29852913	-0.2787051	0.12415123	-0.035855379
SUFU	-0.67363715	0.068956338	-0.66306696	-0.68564538	-0.17414258	-0.07825783
SUFU	0.074527843	0.081525478	0.083914468	0.27811881	2.4972679	0.13852493
SUFU	-0.14879227	0.066436525	-0.1596502	-0.024977784	1.8636508	0.07899301
SUFU	-0.53476009	0.057716519	-0.53918021	-0.12355756	7.1245206	0.35994324
SUFU	-0.43508372	0.041900206	-0.43841729	-0.17782398	6.1398205	0.20491391
SUFU	-0.0047148369	0.063092257	-0.001699836	0.13119415	2.1541311	0.077214583
SUFU	0.10796498	0.28273197	0.056946031	-0.28174604	-1.3783762	-0.39437148
SUFU	-0.48457455	0.1479392	-0.47562462	0.030989464	3.4849723	0.45093468
SUFU	-0.34847841	0.098042624	-0.34646516	-0.13721911	2.1547699	0.15356664
NT5C2	0.35914759	0.09231423	0.33911191	0.014038961	-3.738412	-0.38075236
NT5C2	-0.54298936	0.10004686	-0.56491567	-0.25388212	2.8897183	0.25535414
NT5C2	-0.30521379	0.11991398	-0.29070411	0.32769627	5.278034	0.56272097
NT5C2	-0.53002093	0.17458154	-0.51122475	0.41686602	5.4237519	0.87241137
NT5C2	0.2198761	0.054512541	0.21123798	0.45217017	4.261296	0.18525279
NT5C2	0.33470364	0.10813623	0.32559607	0.86972258	4.9476382	0.4884471
NT5C2	-0.63915299	0.064182945	-0.64925376	-0.61935438	0.30847158	-0.025780021
NT5C2	0.088967194	0.20830274	0.13270185	-0.22508823	-1.5076874	-0.41346948
NT5C2	-0.29548799	0.088011283	-0.2730377	-0.42530525	-1.475007	-0.20794696
NT5C2	-0.18786184	0.1230553	-0.16932812	-0.86871183	-5.5328782	-0.75506311
NT5C2	-0.57571783	0.11617166	-0.56406814	-0.80402003	-1.9652143	-0.2956313
NT5C2	0.16034704	0.11285679	0.17690362	0.4181319	2.2841768	0.18554888
NT5C2	0.08331029	0.13551924	0.10709178	-0.97631912	-7.819033	-1.1390903
NT5C2	-0.55474734	0.25177645	-0.5292808	-2.1345101	-6.274466	-1.6609087
NT5C2	-0.51953694	0.12578921	-0.50057441	-1.9306298	-11.217917	-1.4857348
NT5C2	-0.37060028	0.05519876	-0.36491587	-0.85726664	-8.8166176	-0.54803017
NT5C2	-0.89999408	0.069477018	-0.89514611	-0.75337239	2.1103624	0.086094313
rs11598702	0.044681361	0.095636927	0.060397836	0.13257615	0.91904659	0.01649891
NT5C2	-0.6213975	0.11283983	-0.59872637	-0.68243383	-0.54091118	-0.13938686
NT5C2	-0.029061327	0.28817856	-0.078472581	0.30332301	1.1533972	0.32611618
NT5C2	-0.4356151	0.071596906	-0.44233842	0.001021638	6.098542	0.38768065
NT5C2	0.013576336	0.1483454	-0.009458073	0.53099474	3.4879302	0.4847734
NT5C2	-0.20708407	0.091238332	-0.20322602	-0.45534077	-2.7209693	-0.30779415
ADRB1	0.49123659	0.36882482	0.55163905	1.6739457	3.2066962	1.0666273
FGFR2	-0.20724124	0.27004554	-0.25966238	-0.32090547	-0.42090764	-0.1169225
FGFR2	-1.1826846	0.30912668	-1.1236935	-0.92228359	0.84237638	0.14573051
FGFR2_fus	-0.14196754	0.28126478	-0.19300958	0.45009822	2.1050121	0.58742839
FGFR2	-0.27000846	0.12097578	-0.25626904	-0.012503123	2.1285693	0.18808651
FGFR2	0.46497017	0.039712811	0.47145029	0.55090614	2.1639358	0.023776446
FGFR2	-1.0800832	0.10263022	-1.0504345	-0.58345044	4.8390499	0.41130465
FGFR2	0.81542934	0.13538931	0.81075766	1.735662	6.7969371	0.8692249
FGFR2	-0.46219709	0.096808064	-0.47596767	-0.41308078	0.50735762	0.0072074825
FGFR2	0.13547587	0.055513093	0.14489279	0.63705032	9.035246	0.43647812
FGFR2	0.2256962	0.056605543	0.21620023	0.061906939	-2.8935198	-0.2099727
FGFR2	-0.32510335	0.070326778	-0.33464023	-0.11223278	3.0268779	0.16672804
FGFR2	0.17913116	0.089726408	0.15940713	0.32923682	1.6729263	0.11415029
FGFR2	0.11054419	0.054488806	0.1031487	0.35592807	4.5033814	0.19709996
FGFR2	-0.16327641	0.073991618	-0.17345746	0.090286238	3.4269104	0.20806429
FGFR2	0.142421	0.06905987	0.13403672	0.0055054318	-1.9825634	-0.18421069
FGFR2	0.35768998	0.046168094	0.36021145	0.48634849	2.7867408	0.070457635
FGFR2	0.33340441	0.074618773	0.31947831	0.48503076	2.0320134	0.10987304
FGFR2	-0.31724163	0.12033434	-0.30784349	-0.078040621	1.9878034	0.17412346
FGFR2	0.19519654	0.17661463	0.16019943	0.20259129	0.041869414	-0.013287545
FGFR2	0.29316565	0.093370979	0.28267411	0.5451012	2.6982212	0.20674769
PLEKHA1	0.050147774	0.3091046	0.054249806	0.59751785	1.7708247	0.48758864
PLEKHA1	-0.60716059	0.31516206	-0.54997594	-0.90461428	-0.94381186	-0.41031775
ACADSB	-2.1683923	0.23181892	-2.1355308	-2.345883	-0.76564365	-0.26603159
HRAS	-0.4549926	0.071460584	-0.45344883	-0.52543845	-0.98580004	-0.12766902
HRAS	-0.1215087	0.12643995	-0.11716366	0.0063292093	1.0110563	0.067813463
HRAS	0.6133636	0.05734951	0.60676608	0.92472452	5.4291819	0.26227903
HRAS	0.099608391	0.070224292	0.098496505	0.43466396	4.7712203	0.28048805
HRAS	-0.49020044	0.19406183	-0.4534883	0.13745663	3.2343149	0.53526552
IGF2	-0.22323327	0.11416068	-0.22464791	-0.50880382	-2.5014791	-0.33983532
IGF2	-0.26585792	0.065655959	-0.2677596	-0.66362836	-6.0584057	-0.45154816
IGF2	-0.20643317	0.076930401	-0.18563948	-0.38030807	-2.2601585	-0.25034799
IGF2	-1.0333649	0.24267515	-1.0149556	-0.71898365	1.2954819	0.24029255
IGF2	-1.3332567	0.086293649	-1.3242454	-1.1585623	2.0244173	0.11000365
IGF2	-1.4374563	0.38572381	-1.5038699	-2.0694027	-1.6383391	-0.62121219
IGF2	0.16246651	0.10691671	0.19086964	-0.0062393051	-1.5779181	-0.25278835
rs183484	-0.5192126	0.11703132	-0.5198799	-1.7238886	-10.293621	-1.2596881
rs9937	0.002461091	0.16798024	0.022554892	1.006575	5.9775714	0.92834067
LMO1	-0.17361046	0.12657358	-0.14541074	0.11198383	2.2563499	0.20171516
LMO1	-0.51160918	0.16741659	-0.55203529	-0.32184648	1.1334761	0.17450941
LMO1	0.2526622	0.10356415	0.24272478	0.45404079	1.9444816	0.1556366
LMO1	-0.21969745	0.14092698	-0.21904731	-0.27346622	-0.38153639	-0.11009832
LMO1	0.32605331	0.15860342	0.32280304	0.52629067	1.2625034	0.14780823
LMO1	-0.86207369	0.11540293	-0.84415396	-0.76494958	0.84160871	0.023524975
IPO7	-0.82307795	0.38522969	-0.80656911	-0.043731573	2.0230693	0.70715813
TPH1	-1.0285207	0.23409907	-0.97355174	-0.80700049	0.94626695	0.11087185
TPH1	0.25331907	0.33611946	0.29155993	1.5290828	3.7955664	1.1818435
WT1	0.11934878	0.041833296	0.11285251	0.25458927	3.2328433	0.086057355
WT1	-0.099888924	0.12627582	-0.085511246	0.69531994	6.2973961	0.72515178
WT1	-0.20925822	0.09340297	-0.20675714	0.19581457	4.3368299	0.34689231
WT1	-0.75165364	0.0629946	-0.75239659	-0.67063571	1.2861091	0.026081474
WT1	0.39692315	0.087356474	0.40842522	0.73550778	3.8758962	0.27140315
WT1	-0.36755207	0.092764982	-0.35797378	-0.55597815	-2.03122	-0.25368378
WT1	-0.12360727	0.12934593	-0.098218553	-0.44406536	-2.4775275	-0.40152622
WT1	-0.79076293	0.087904814	-0.7751126	-1.3864164	-6.7761189	-0.66698321
WT1	0.11670297	0.058452651	0.10508873	0.20915915	1.5817277	0.048391011
WT1	-0.39060389	0.18144453	-0.41434828	-0.40786522	-0.095132834	-0.049196348
WT1	-0.88706489	0.39028596	-0.95824446	-0.99317794	-0.27188538	-0.090612881
PTPRJ	-0.71405036	0.25367728	-0.6619183	-0.15861015	2.1895544	0.44762875
FOLH1	-0.023931326	0.30096947	0.043657337	-0.27850179	-0.84583483	-0.37783853
FOLH1	0.7328109	0.32412759	0.77854192	2.1491916	4.3698246	1.3149703
MED19	-1.4890519	0.32109636	-1.4220743	-1.3265488	0.5060884	0.039846138
MARK2	-0.6155149	0.29212591	-0.54135155	-0.29322578	1.1032541	0.19244636
MEN1	-0.37188142	0.33276755	-0.4351173	-0.37215836	-0.00083223614	0.0072795328
MEN1	0.026331122	0.10122595	0.059229703	-0.26764349	-2.9041428	-0.3825526
MEN1	-0.20616519	0.050492568	-0.21378543	-0.044423534	3.2032765	0.11368249
MEN1	0.26813574	0.045306211	0.27183226	0.70919387	9.7350478	0.3816822
MEN1	-0.55409784	0.11823338	-0.57298031	-0.69493647	-1.1911918	-0.17763557
MEN1	-0.12570669	0.06193034	-0.11643765	0.036813144	2.6242361	0.097571388
MEN1	0.39393676	0.082482507	0.38440912	0.54537467	1.8360003	0.10528614
MEN1	-0.43587182	0.32006604	-0.49516858	-0.47632447	-0.12638845	-0.036835296
rs1695	-0.25976017	0.10876312	-0.24883293	-0.10101768	1.459525	0.092135845
rs1138272	0.015628276	0.0985866	0.027184001	-0.16592577	-1.8415692	-0.24878918
CCND1	0.51776799	0.10987917	0.50363965	0.98783214	4.2780097	0.42851309
CCND1	0.099984393	0.10382731	0.086387808	0.33006498	2.2159929	0.18799776
CCND1	-0.44681458	0.070349197	-0.42583718	-0.20295414	3.4664281	0.16720363
CCND1	-0.019490711	0.062294641	-0.021513079	0.15730113	2.8379944	0.12313481
CCND1	-0.57866367	0.15187851	-0.55283061	-0.56761117	0.072771985	-0.070459965
CCND1	-0.076707362	0.2663498	-0.031090101	-0.17180563	-0.35704277	-0.19639494
FGF19	-0.33392001	0.18291066	-0.36367881	-0.17328447	0.8782186	0.13471494
FGF19	-0.46686861	0.09916645	-0.45036584	-0.34443011	1.2346766	0.050256323
FGF19	-0.9436979	0.12148864	-0.95616996	-1.0279798	-0.69374322	-0.12748927
FGF4	0.2598502	0.077590969	0.24797402	0.30667902	0.60353439	0.0030255921
FGF4	-1.0923557	0.10114332	-1.0890481	-0.8173971	2.7185048	0.21597159
FGF4	-1.1079449	0.22306636	-1.1493359	-1.1002628	0.034438489	-0.0066063375
FGF3	-0.03844862	0.2538198	-0.084431064	-0.094318956	-0.22011812	-0.065567298
FGF3	0.11051636	0.11010165	0.11262735	0.19346997	0.7534275	0.025163215
FGF3	-0.71318336	0.13907721	-0.73716243	-0.54825353	1.1858868	0.1332295
ANO1	-0.81693163	0.39785412	-0.80141366	1.8236973	6.6371787	2.5694315
MRE11A	0.52974545	0.2626386	0.58257564	-0.6722599	-4.5766515	-1.310515
MRE11A	0.86676267	0.24212416	0.86157205	2.5073327	6.7757387	1.5900812
MRE11A	0.075994785	0.10782177	0.10380279	-0.67388212	-6.954782	-0.83336431
MRE11A	0.59163167	0.094671349	0.59616682	0.17428231	-4.4084019	-0.47756391
MRE11A	-0.64978074	0.10288239	-0.63151014	-0.59838922	0.49951715	-0.022558488
MRE11A	-0.24464569	0.13804931	-0.2565207	-0.25613236	-0.083207034	-0.05529107
MRE11A	0.32973005	0.09373809	0.35541764	0.59744968	2.8560388	0.18635263
MRE11A	0.57549761	0.06400226	0.58214073	-0.14778562	-11.300901	-0.78560575
MRE11A	0.48214985	0.16152454	0.51336399	-0.36855228	-5.2667052	-0.93759568
MRE11A	0.14106732	0.095780429	0.15876248	-0.88271627	-10.68886	-1.0971582
MRE11A	0.25459935	0.16283083	0.25556452	1.0561408	4.9225413	0.7448969
MRE11A	-0.0010416613	0.060923745	0.0038507611	-0.34093183	-5.5789441	-0.400462
MRE11A	0.38416232	0.088790551	0.37985299	-0.15586229	-6.0820054	-0.59139468
MRE11A	0.31482142	0.070355495	0.32247421	0.28329492	-0.44810293	-0.094858699
MRE11A	-0.098757313	0.079183025	-0.099293752	-0.392217	-3.7060934	-0.34860265
MRE11A	-0.12901772	0.12551487	-0.11074902	-0.064017093	0.51787192	-0.0089474794
MRE11A	0.17529943	0.046208369	0.16931522	-0.17182443	-7.5121428	-0.39681906
MRE11A	0.50989466	0.057573021	0.52007593	-0.032884289	-9.4276614	-0.60863963
MRE11A	-0.041729949	0.080023989	-0.04698471	0.057569549	1.2408716	0.048874853
rs716274	-0.42865696	0.11523674	-0.39592031	0.04205796	4.0847643	0.38229886
